click_date,mda_idx,total_conv,extreme_cnt,fraud_loss
2025-08-24,578,227,0,0
2025-08-24,579,306,0,0
2025-08-24,582,126,0,0
2025-08-24,583,4,0,0
2025-08-24,621,294,0,0
2025-08-24,634,65,54,586
2025-08-24,637,151,0,0
2025-08-24,638,154,0,0
2025-08-24,639,86,0,0
2025-08-24,643,7,0,0
2025-08-24,645,25,0,0
2025-08-24,646,82,0,0
2025-08-24,654,4,0,0
2025-08-24,655,7,1,120
2025-08-24,667,248,8,1200
2025-08-24,674,258,0,0
2025-08-24,675,286,0,0
2025-08-24,676,310,0,0
2025-08-24,677,187,0,0
2025-08-24,678,358,0,0
2025-08-24,682,159,0,0
2025-08-24,683,199,0,0
2025-08-24,684,226,0,0
2025-08-24,685,283,0,0
2025-08-24,687,100,0,0
2025-08-24,688,159,0,0
2025-08-24,700,184,0,0
2025-08-24,701,272,0,0
2025-08-24,702,249,0,0
2025-08-24,703,143,0,0
2025-08-24,725,174,0,0
2025-08-24,739,234,0,0
2025-08-24,740,140,0,0
2025-08-24,756,483,0,0
2025-08-24,757,417,0,0
2025-08-24,758,186,0,0
2025-08-24,760,222,0,0
2025-08-24,761,282,282,43850
2025-08-24,772,3,1,120
2025-08-24,790,18,0,0
2025-08-24,794,555,0,0
2025-08-24,795,582,0,0
2025-08-24,796,224,0,0
2025-08-24,797,159,0,0
2025-08-24,798,215,0,0
2025-08-24,799,224,0,0
2025-08-24,801,366,0,0
2025-08-24,804,98,0,0
2025-08-24,805,280,0,0
2025-08-24,806,252,0,0
2025-08-24,807,319,0,0
2025-08-24,808,252,0,0
2025-08-24,817,44,0,0
2025-08-24,818,1,0,0
2025-08-24,824,464,0,0
2025-08-24,845,543,0,0
2025-08-24,850,378,0,0
2025-08-24,851,416,0,0
2025-08-24,854,7,0,0
2025-08-24,980,7,0,0
2025-08-24,990,3,0,0
2025-08-24,997,6,0,0
2025-08-24,1012,3,0,0
2025-08-24,1013,3,0,0
2025-08-24,1020,585,0,0
2025-08-24,1021,275,0,0
2025-08-24,1022,327,0,0
2025-08-24,1025,164,0,0
2025-08-24,1026,96,0,0
2025-08-24,1027,77,0,0
2025-08-24,1029,262,0,0
2025-08-24,1030,38,0,0
2025-08-24,1032,196,0,0
2025-08-24,1045,181,0,0
2025-08-24,1046,379,0,0
2025-08-24,1047,424,0,0
2025-08-24,1048,124,0,0
2025-08-25,12,11,6,1080
2025-08-25,14,169,25,3930
2025-08-25,18,2,0,0
2025-08-25,22,561,34,5400
2025-08-25,26,8,0,0
2025-08-25,30,7,0,0
2025-08-25,32,1,0,0
2025-08-25,54,46,0,0
2025-08-25,56,55,5,1150
2025-08-25,58,11,4,5200
2025-08-25,108,26,0,0
2025-08-25,246,24,4,420
2025-08-25,270,535,69,955
2025-08-25,281,1,0,0
2025-08-25,291,1,0,0
2025-08-25,294,38,38,10900
2025-08-25,303,432,0,0
2025-08-25,324,416,0,0
2025-08-25,337,1,0,0
2025-08-25,340,465,0,0
2025-08-25,341,461,0,0
2025-08-25,342,120,16,3840
2025-08-25,343,243,28,6720
2025-08-25,344,37,2,480
2025-08-25,356,1,0,0
2025-08-25,371,176,104,1290
2025-08-25,375,5,0,0
2025-08-25,384,3,1,1000
2025-08-25,385,3,1,1000
2025-08-25,389,23,0,0
2025-08-25,396,17,0,0
2025-08-25,397,97,1,240
2025-08-25,398,5,1,180
2025-08-25,442,6,0,0
2025-08-25,458,3,1,180
2025-08-25,480,3,0,0
2025-08-25,482,25,0,0
2025-08-25,492,7,7,70
2025-08-25,496,703,18,3000
2025-08-25,539,130,12,2160
2025-08-25,540,76,3,560
2025-08-25,562,147,147,12777
2025-08-25,563,3785,3785,176948
2025-08-25,564,215,0,0
2025-08-25,578,53,0,0
2025-08-25,579,118,0,0
2025-08-25,582,49,0,0
2025-08-25,583,1,0,0
2025-08-25,621,43,0,0
2025-08-25,634,22,20,214
2025-08-25,637,135,0,0
2025-08-25,638,99,0,0
2025-08-25,639,51,0,0
2025-08-25,643,11,0,0
2025-08-25,645,28,0,0
2025-08-25,646,40,0,0
2025-08-25,654,1,0,0
2025-08-25,655,7,0,0
2025-08-25,667,235,0,0
2025-08-25,674,50,0,0
2025-08-25,675,85,0,0
2025-08-25,676,213,0,0
2025-08-25,677,98,0,0
2025-08-25,678,241,0,0
2025-08-25,682,42,0,0
2025-08-25,683,74,0,0
2025-08-25,684,165,0,0
2025-08-25,685,183,0,0
2025-08-25,687,41,0,0
2025-08-25,688,60,0,0
2025-08-25,700,126,0,0
2025-08-25,701,174,0,0
2025-08-25,702,118,0,0
2025-08-25,703,61,0,0
2025-08-25,725,132,0,0
2025-08-25,739,117,0,0
2025-08-25,740,61,0,0
2025-08-25,756,246,0,0
2025-08-25,757,287,0,0
2025-08-25,758,123,0,0
2025-08-25,760,107,0,0
2025-08-25,761,199,199,28450
2025-08-25,772,6,2,240
2025-08-25,785,2,0,0
2025-08-25,786,1,0,0
2025-08-25,787,1,0,0
2025-08-25,790,7,0,0
2025-08-25,794,253,0,0
2025-08-25,795,294,0,0
2025-08-25,796,108,0,0
2025-08-25,797,110,0,0
2025-08-25,798,122,0,0
2025-08-25,799,122,0,0
2025-08-25,801,172,0,0
2025-08-25,804,29,0,0
2025-08-25,805,149,0,0
2025-08-25,806,82,0,0
2025-08-25,807,162,0,0
2025-08-25,808,176,0,0
2025-08-25,817,21,1,120
2025-08-25,824,262,0,0
2025-08-25,845,282,0,0
2025-08-25,850,207,0,0
2025-08-25,851,207,0,0
2025-08-25,854,5,0,0
2025-08-25,980,4,0,0
2025-08-25,990,6,0,0
2025-08-25,997,4,0,0
2025-08-25,1010,2,0,0
2025-08-25,1012,3,0,0
2025-08-25,1013,1,0,0
2025-08-25,1020,286,0,0
2025-08-25,1021,135,0,0
2025-08-25,1022,164,0,0
2025-08-25,1025,73,0,0
2025-08-25,1026,37,0,0
2025-08-25,1027,64,0,0
2025-08-25,1029,164,0,0
2025-08-25,1030,21,0,0
2025-08-25,1032,155,0,0
2025-08-25,1045,79,0,0
2025-08-25,1046,193,0,0
2025-08-25,1047,183,0,0
2025-08-25,1048,37,0,0
